,month,hour,precinct,totalNumber,felony,misdemeanor,violation
12003,7,11,49,51,15,28,8
12004,7,11,88,31,5,15,11
12005,7,11,26,19,5,11,3
12006,7,11,123,20,3,14,3
12007,7,11,9,29,5,21,3
12008,7,11,104,42,15,20,7
12009,7,11,33,32,3,21,8
12010,7,11,62,52,11,35,6
12011,7,11,22,3,0,3,0
12012,7,12,44,102,37,54,11
12013,7,12,103,78,21,40,17
12014,7,12,28,49,14,30,5
12015,7,12,105,80,24,41,15
12016,7,12,13,85,33,43,9
12017,7,12,71,72,27,38,7
12018,7,12,7,19,2,9,8
12019,7,12,46,99,22,52,25
12020,7,12,48,81,21,42,18
12021,7,12,19,93,39,43,11
12022,7,12,41,71,31,31,9
12023,7,12,14,126,37,83,6
12024,7,12,67,86,40,35,11
12025,7,12,17,31,14,11,6
12026,7,12,61,55,26,23,6
12027,7,12,102,77,26,36,15
12028,7,12,110,59,15,38,6
12029,7,12,108,56,23,22,11
12030,7,12,75,164,51,86,27
12031,7,12,73,110,38,57,15
12032,7,12,60,78,17,47,14
12033,7,12,68,47,16,19,12
12034,7,12,79,63,17,32,14
12035,7,12,121,61,19,32,10
12036,7,12,23,58,14,32,12
12037,7,12,42,62,16,28,18
12038,7,12,115,77,30,38,9
12039,7,12,52,80,24,46,10
12040,7,12,122,49,11,29,9
12041,7,12,1,74,24,41,9
12042,7,12,72,57,19,29,9
12043,7,12,109,84,26,36,22
12044,7,12,24,58,23,30,5
12045,7,12,81,58,22,24,12
12046,7,12,90,44,17,23,4
12047,7,12,112,33,12,18,3
12048,7,12,43,96,28,55,13
12049,7,12,84,68,25,29,14
12050,7,12,47,62,21,29,12
12051,7,12,77,66,20,37,9
12052,7,12,101,57,18,26,13
12053,7,12,83,58,29,24,5
12054,7,12,113,117,35,67,15
12055,7,12,120,97,33,40,24
12056,7,12,70,86,30,47,9
12057,7,12,69,46,11,22,13
12058,7,12,66,54,17,29,8
12059,7,12,114,82,29,39,14
12060,7,12,76,30,10,13,7
12061,7,12,63,46,16,20,10
12062,7,12,45,58,24,19,15
12063,7,12,106,50,13,25,12
12064,7,12,10,54,16,33,5
12065,7,12,78,36,18,16,2
12066,7,12,6,43,22,19,2
12067,7,12,5,47,9,33,5
12068,7,12,94,36,10,17,9
12069,7,12,40,106,30,60,16
12070,7,12,34,53,17,27,9
12071,7,12,32,56,11,34,11
12072,7,12,50,43,12,25,6
12073,7,12,25,69,17,47,5
12074,7,12,100,30,13,9,8
12075,7,12,18,97,29,57,11
12076,7,12,20,61,21,32,8
12077,7,12,111,26,15,9,2
12078,7,12,107,40,12,14,14
12079,7,12,30,31,6,16,9
12080,7,12,49,49,8,28,13
12081,7,12,88,39,10,24,5
12082,7,12,26,24,7,13,4
12083,7,12,123,30,14,13,3
12084,7,12,9,36,8,26,2
12085,7,12,104,70,23,36,11
12086,7,12,33,36,10,23,3
12087,7,12,62,61,19,33,9
12088,7,12,22,8,1,7,0
12089,7,13,44,101,34,53,14
12090,7,13,103,89,19,52,18
12091,7,13,28,55,14,36,5
12092,7,13,105,61,21,31,9
12093,7,13,13,67,21,39,7
12094,7,13,71,61,21,31,9
12095,7,13,7,19,5,7,7
12096,7,13,46,83,24,44,15
12097,7,13,48,69,12,47,10
12098,7,13,19,66,29,33,4
12099,7,13,41,66,22,37,7
12100,7,13,14,111,25,74,12
12101,7,13,67,77,22,40,15
12102,7,13,17,30,7,17,6
12103,7,13,61,46,20,20,6
12104,7,13,102,50,13,24,13
12105,7,13,110,58,14,39,5
12106,7,13,108,37,12,16,9
12107,7,13,75,132,46,62,24
12108,7,13,73,80,23,49,8
12109,7,13,60,74,27,37,10
12110,7,13,68,47,17,20,10
12111,7,13,79,63,21,30,12
12112,7,13,121,68,23,30,15
12113,7,13,23,55,11,36,8
12114,7,13,42,59,23,29,7
12115,7,13,115,40,12,24,4
12116,7,13,52,74,17,54,3
12117,7,13,122,54,10,35,9
12118,7,13,1,76,24,41,11
12119,7,13,72,39,11,21,7
12120,7,13,109,77,27,38,12
12121,7,13,24,33,5,25,3
12122,7,13,81,55,18,28,9
12123,7,13,90,53,19,24,10
12124,7,13,112,40,12,27,1
12125,7,13,43,101,24,62,15
12126,7,13,84,67,24,35,8
12127,7,13,47,85,26,44,15
12128,7,13,77,55,23,22,10
12129,7,13,101,25,8,12,5
12130,7,13,83,38,9,23,6
12131,7,13,113,67,18,44,5
12132,7,13,120,72,14,30,28
12133,7,13,70,87,24,52,11
12134,7,13,69,40,15,16,9
12135,7,13,66,34,9,18,7
12136,7,13,114,60,22,34,4
12137,7,13,76,32,8,16,8
12138,7,13,63,46,17,22,7
12139,7,13,45,53,12,29,12
12140,7,13,106,51,15,28,8
12141,7,13,10,38,17,17,4
12142,7,13,78,34,10,21,3
12143,7,13,6,36,10,22,4
12144,7,13,5,46,15,27,4
12145,7,13,94,27,11,14,2
12146,7,13,40,121,21,85,15
12147,7,13,34,37,11,20,6
12148,7,13,32,40,10,23,7
12149,7,13,50,39,10,21,8
12150,7,13,25,69,14,49,6
12151,7,13,100,36,11,20,5
12152,7,13,18,67,26,34,7
12153,7,13,20,31,7,15,9
12154,7,13,111,18,6,11,1
12155,7,13,107,32,9,19,4
12156,7,13,30,50,12,31,7
12157,7,13,49,55,20,30,5
12158,7,13,88,38,9,24,5
12159,7,13,26,19,4,12,3
12160,7,13,123,20,2,12,6
12161,7,13,9,49,9,35,5
12162,7,13,104,43,6,27,10
12163,7,13,33,25,9,12,4
12164,7,13,62,58,14,35,9
12165,7,13,22,8,3,3,2
12166,7,14,44,111,38,60,13
12167,7,14,103,85,30,35,20
12168,7,14,28,44,14,24,6
12169,7,14,105,62,22,32,8
12170,7,14,13,87,23,54,10
12171,7,14,71,59,23,30,6
12172,7,14,7,36,8,22,6
12173,7,14,46,77,16,47,14
12174,7,14,48,71,17,45,9
12175,7,14,19,72,36,33,3
12176,7,14,41,93,18,64,11
12177,7,14,14,136,42,86,8
12178,7,14,67,78,23,40,15
12179,7,14,17,26,14,8,4
12180,7,14,61,41,14,20,7
12181,7,14,102,39,10,25,4
12182,7,14,110,52,13,37,2
12183,7,14,108,41,9,21,11
12184,7,14,75,168,50,83,35
12185,7,14,73,98,44,40,14
12186,7,14,60,79,26,46,7
12187,7,14,68,36,11,17,8
12188,7,14,79,69,21,28,20
12189,7,14,121,53,4,39,10
12190,7,14,23,58,12,36,10
12191,7,14,42,54,6,34,14
12192,7,14,115,57,16,38,3
12193,7,14,52,88,32,51,5
12194,7,14,122,43,3,29,11
12195,7,14,1,98,30,60,8
12196,7,14,72,49,13,30,6
12197,7,14,109,77,8,51,18
12198,7,14,24,51,11,34,6
12199,7,14,81,56,24,23,9
12200,7,14,90,60,26,29,5
12201,7,14,112,38,12,24,2
12202,7,14,43,106,36,57,13
12203,7,14,84,79,17,51,11
12204,7,14,47,66,16,38,12
12205,7,14,77,48,12,25,11
12206,7,14,101,34,18,13,3
12207,7,14,83,41,12,23,6
12208,7,14,113,74,23,38,13
12209,7,14,120,70,13,38,19
12210,7,14,70,58,17,34,7
12211,7,14,69,32,16,10,6
12212,7,14,66,33,8,21,4
12213,7,14,114,91,22,53,16
12214,7,14,76,22,8,10,4
12215,7,14,63,41,14,16,11
12216,7,14,45,66,14,43,9
12217,7,14,106,43,10,24,9
12218,7,14,10,34,14,14,6
12219,7,14,78,43,16,25,2
12220,7,14,6,36,15,19,2
12221,7,14,5,56,14,42,0
12222,7,14,94,33,11,17,5
12223,7,14,40,108,20,73,15
12224,7,14,34,35,13,14,8
12225,7,14,32,52,12,28,12
12226,7,14,50,28,9,18,1
12227,7,14,25,76,12,61,3
12228,7,14,100,26,12,9,5
12229,7,14,18,93,20,66,7
12230,7,14,20,28,8,11,9
12231,7,14,111,18,4,11,3
12232,7,14,107,35,9,16,10
12233,7,14,30,50,14,30,6
12234,7,14,49,48,18,26,4
12235,7,14,88,44,11,21,12
12236,7,14,26,26,7,10,9
12237,7,14,123,28,5,15,8
12238,7,14,9,42,10,28,4
12239,7,14,104,58,17,26,15
12240,7,14,33,31,6,20,5
12241,7,14,62,52,14,26,12
12242,7,14,22,7,3,3,1
12243,7,15,44,131,37,76,18
12244,7,15,103,85,27,47,11
12245,7,15,28,55,13,34,8
12246,7,15,105,55,18,29,8
12247,7,15,13,86,25,55,6
12248,7,15,71,82,28,40,14
12249,7,15,7,43,11,27,5
12250,7,15,46,90,31,44,15
12251,7,15,48,68,9,46,13
12252,7,15,19,73,36,29,8
12253,7,15,41,87,30,51,6
12254,7,15,14,138,30,96,12
12255,7,15,67,83,32,43,8
12256,7,15,17,34,19,11,4
12257,7,15,61,52,18,28,6
12258,7,15,102,49,13,26,10
12259,7,15,110,69,20,48,1
12260,7,15,108,46,13,25,8
12261,7,15,75,178,64,88,26
12262,7,15,73,108,36,49,23
12263,7,15,60,64,17,38,9
12264,7,15,68,51,11,28,12
12265,7,15,79,67,24,33,10
12266,7,15,121,63,16,36,11
12267,7,15,23,63,11,40,12
12268,7,15,42,64,13,41,10
12269,7,15,115,65,16,39,10
12270,7,15,52,91,24,56,11
12271,7,15,122,50,11,23,16
12272,7,15,1,98,23,63,12
12273,7,15,72,53,20,28,5
12274,7,15,109,61,23,26,12
12275,7,15,24,46,16,24,6
12276,7,15,81,49,23,18,8
12277,7,15,90,51,17,27,7
12278,7,15,112,50,14,32,4
12279,7,15,43,97,30,51,16
12280,7,15,84,88,24,53,11
12281,7,15,47,96,32,50,14
12282,7,15,77,56,21,31,4
12283,7,15,101,47,14,22,11
12284,7,15,83,42,13,24,5
12285,7,15,113,72,20,47,5
12286,7,15,120,75,15,43,17
12287,7,15,70,85,36,41,8
12288,7,15,69,40,17,16,7
12289,7,15,66,40,16,20,4
12290,7,15,114,82,26,42,14
12291,7,15,76,29,8,16,5
12292,7,15,63,58,20,30,8
12293,7,15,45,52,16,29,7
12294,7,15,106,51,13,22,16
12295,7,15,10,50,13,34,3
12296,7,15,78,52,15,31,6
12297,7,15,6,58,22,32,4
12298,7,15,5,67,9,54,4
12299,7,15,94,29,14,14,1
12300,7,15,40,118,38,69,11
12301,7,15,34,51,9,33,9
12302,7,15,32,52,10,34,8
12303,7,15,50,44,13,27,4
12304,7,15,25,91,22,60,9
12305,7,15,100,45,12,28,5
12306,7,15,18,82,28,37,17
12307,7,15,20,53,16,28,9
12308,7,15,111,27,11,10,6
12309,7,15,107,51,16,27,8
12310,7,15,30,54,15,27,12
12311,7,15,49,58,11,40,7
12312,7,15,88,29,10,14,5
12313,7,15,26,33,8,19,6
12314,7,15,123,30,6,17,7
12315,7,15,9,53,16,32,5
12316,7,15,104,58,19,27,12
12317,7,15,33,43,12,26,5
12318,7,15,62,56,17,29,10
12319,7,15,22,10,3,7,0
12320,7,16,44,136,36,87,13
12321,7,16,103,116,38,63,15
12322,7,16,28,56,15,33,8
12323,7,16,105,86,22,48,16
12324,7,16,13,78,25,45,8
12325,7,16,71,59,21,23,15
12326,7,16,7,39,8,21,10
12327,7,16,46,95,31,45,19
12328,7,16,48,65,12,43,10
12329,7,16,19,59,24,33,2
12330,7,16,41,57,18,27,12
12331,7,16,14,117,40,69,8
12332,7,16,67,80,31,40,9
12333,7,16,17,18,7,10,1
12334,7,16,61,45,19,19,7
12335,7,16,102,48,14,23,11
12336,7,16,110,71,22,42,7
12337,7,16,108,42,11,22,9
12338,7,16,75,147,30,88,29
12339,7,16,73,126,38,69,19
12340,7,16,60,67,16,40,11
12341,7,16,68,52,10,35,7
12342,7,16,79,74,20,40,14
12343,7,16,121,85,25,48,12
12344,7,16,23,61,14,38,9
12345,7,16,42,57,11,34,12
12346,7,16,115,61,24,26,11
12347,7,16,52,115,26,73,16
12348,7,16,122,36,7,20,9
12349,7,16,1,92,23,63,6
12350,7,16,72,49,17,28,4
12351,7,16,109,81,22,48,11
12352,7,16,24,63,16,41,6
12353,7,16,81,66,26,31,9
12354,7,16,90,63,18,38,7
12355,7,16,112,37,8,28,1
12356,7,16,43,104,24,61,19
12357,7,16,84,57,19,36,2
12358,7,16,47,86,29,47,10
12359,7,16,77,74,17,42,15
12360,7,16,101,41,6,29,6
12361,7,16,83,59,15,36,8
12362,7,16,113,79,25,43,11
12363,7,16,120,63,11,31,21
12364,7,16,70,69,15,46,8
12365,7,16,69,46,18,18,10
12366,7,16,66,38,10,25,3
12367,7,16,114,84,24,48,12
12368,7,16,76,31,11,15,5
12369,7,16,63,57,17,33,7
12370,7,16,45,66,13,44,9
12371,7,16,106,54,15,29,10
12372,7,16,10,33,12,18,3
12373,7,16,78,52,12,33,7
12374,7,16,6,56,16,36,4
12375,7,16,5,76,20,46,10
12376,7,16,94,44,18,22,4
12377,7,16,40,123,33,74,16
12378,7,16,34,39,9,21,9
12379,7,16,32,46,12,26,8
12380,7,16,50,44,13,24,7
12381,7,16,25,81,21,52,8
12382,7,16,100,37,12,20,5
12383,7,16,18,81,28,41,12
12384,7,16,20,42,15,22,5
12385,7,16,111,29,7,13,9
12386,7,16,107,40,13,21,6
12387,7,16,30,31,8,22,1
12388,7,16,49,71,20,41,10
12389,7,16,88,40,10,27,3
12390,7,16,26,33,5,25,3
12391,7,16,123,27,5,17,5
12392,7,16,9,43,13,26,4
12393,7,16,104,49,16,23,10
12394,7,16,33,48,14,25,9
12395,7,16,62,53,15,35,3
12396,7,16,22,6,1,4,1
12397,7,17,44,148,42,83,23
12398,7,17,103,87,28,44,15
12399,7,17,28,46,18,21,7
12400,7,17,105,64,19,26,19
12401,7,17,13,81,25,50,6
12402,7,17,71,73,24,37,12
12403,7,17,7,37,13,20,4
12404,7,17,46,107,31,62,14
12405,7,17,48,86,17,54,15
12406,7,17,19,60,30,25,5
12407,7,17,41,89,20,54,15
12408,7,17,14,164,55,101,8
12409,7,17,67,95,32,48,15
12410,7,17,17,33,11,11,11
12411,7,17,61,60,18,34,8
12412,7,17,102,53,16,23,14
12413,7,17,110,73,26,44,3
12414,7,17,108,50,11,30,9
12415,7,17,75,152,44,81,27
12416,7,17,73,115,35,54,26
12417,7,17,60,83,22,51,10
12418,7,17,68,59,18,39,2
12419,7,17,79,75,20,43,12
12420,7,17,121,69,12,45,12
12421,7,17,23,73,17,47,9
12422,7,17,42,64,9,47,8
12423,7,17,115,78,24,48,6
12424,7,17,52,102,26,65,11
12425,7,17,122,60,15,28,17
12426,7,17,1,77,21,51,5
12427,7,17,72,53,21,28,4
12428,7,17,109,76,30,30,16
12429,7,17,24,53,14,32,7
12430,7,17,81,64,29,26,9
12431,7,17,90,64,20,34,10
12432,7,17,112,44,12,30,2
12433,7,17,43,114,30,74,10
12434,7,17,84,51,21,24,6
12435,7,17,47,95,26,48,21
12436,7,17,77,96,25,55,16
12437,7,17,101,44,12,21,11
12438,7,17,83,67,22,34,11
12439,7,17,113,81,30,47,4
12440,7,17,120,77,21,39,17
12441,7,17,70,73,19,48,6
12442,7,17,69,43,10,23,10
12443,7,17,66,42,4,27,11
12444,7,17,114,106,28,61,17
12445,7,17,76,29,7,15,7
12446,7,17,63,47,12,28,7
12447,7,17,45,91,26,46,19
12448,7,17,106,55,13,28,14
12449,7,17,10,40,15,19,6
12450,7,17,78,51,20,28,3
12451,7,17,6,50,15,30,5
12452,7,17,5,52,20,30,2
12453,7,17,94,39,10,27,2
12454,7,17,40,112,24,81,7
12455,7,17,34,44,13,20,11
12456,7,17,32,70,23,38,9
12457,7,17,50,48,15,28,5
12458,7,17,25,81,17,57,7
12459,7,17,100,28,9,15,4
12460,7,17,18,85,30,49,6
12461,7,17,20,42,13,23,6
12462,7,17,111,26,11,8,7
12463,7,17,107,37,9,23,5
12464,7,17,30,47,8,31,8
12465,7,17,49,80,21,43,16
12466,7,17,88,36,10,21,5
12467,7,17,26,28,7,19,2
12468,7,17,123,30,6,17,7
12469,7,17,9,40,8,28,4
12470,7,17,104,52,10,35,7
12471,7,17,33,39,10,24,5
12472,7,17,62,56,20,25,11
12473,7,17,22,9,4,5,0
12474,7,18,44,116,25,77,14
12475,7,18,103,112,37,56,19
12476,7,18,28,49,15,27,7
12477,7,18,105,76,26,36,14
12478,7,18,13,92,36,50,6
12479,7,18,71,83,24,48,11
12480,7,18,7,39,10,23,6
12481,7,18,46,91,21,66,4
12482,7,18,48,101,28,58,15
12483,7,18,19,79,25,50,4
12484,7,18,41,73,31,29,13
12485,7,18,14,138,40,91,7
12486,7,18,67,95,41,35,19
12487,7,18,17,37,17,18,2
12488,7,18,61,43,15,22,6
12489,7,18,102,58,14,37,7
12490,7,18,110,90,15,68,7
12491,7,18,108,49,9,29,11
12492,7,18,75,169,46,104,19
12493,7,18,73,115,24,68,23
12494,7,18,60,74,24,40,10
12495,7,18,68,55,13,25,17
12496,7,18,79,61,17,35,9
12497,7,18,121,56,9,30,17
12498,7,18,23,81,23,49,9
12499,7,18,42,102,19,69,14
12500,7,18,115,62,19,35,8
12501,7,18,52,113,31,69,13
12502,7,18,122,72,13,38,21
12503,7,18,1,68,14,50,4
12504,7,18,72,60,17,37,6
12505,7,18,109,74,19,45,10
12506,7,18,24,45,9,31,5
12507,7,18,81,73,28,31,14
12508,7,18,90,73,25,41,7
12509,7,18,112,31,6,21,4
12510,7,18,43,122,18,86,18
12511,7,18,84,60,22,32,6
12512,7,18,47,84,26,43,15
12513,7,18,77,85,31,40,14
12514,7,18,101,39,10,23,6
12515,7,18,83,68,23,33,12
12516,7,18,113,79,20,46,13
12517,7,18,120,74,13,34,27
12518,7,18,70,99,21,58,20
12519,7,18,69,52,14,26,12
12520,7,18,66,44,12,28,4
12521,7,18,114,98,30,55,13
12522,7,18,76,24,10,12,2
12523,7,18,63,51,14,25,12
12524,7,18,45,73,12,47,14
12525,7,18,106,66,19,32,15
12526,7,18,10,45,15,26,4
12527,7,18,78,33,14,17,2
12528,7,18,6,48,22,24,2
12529,7,18,5,31,8,21,2
12530,7,18,94,37,10,21,6
12531,7,18,40,131,30,79,22
12532,7,18,34,55,19,23,13
12533,7,18,32,70,12,43,15
12534,7,18,50,53,17,29,7
12535,7,18,25,78,13,60,5
12536,7,18,100,33,9,18,6
12537,7,18,18,94,30,51,13
12538,7,18,20,37,10,24,3
12539,7,18,111,21,5,12,4
12540,7,18,107,46,17,24,5
12541,7,18,30,42,7,26,9
12542,7,18,49,78,15,47,16
12543,7,18,88,41,10,28,3
12544,7,18,26,42,9,27,6
12545,7,18,123,28,5,16,7
12546,7,18,9,64,17,45,2
12547,7,18,104,63,24,30,9
12548,7,18,33,44,8,26,10
12549,7,18,62,52,18,20,14
12550,7,18,22,14,5,5,4
12551,7,19,44,149,33,104,12
12552,7,19,103,92,23,49,20
12553,7,19,28,37,7,24,6
12554,7,19,105,69,27,26,16
12555,7,19,13,59,18,36,5
12556,7,19,71,91,33,39,19
12557,7,19,7,46,11,23,12
12558,7,19,46,122,23,84,15
12559,7,19,48,92,25,48,19
12560,7,19,19,60,23,28,9
12561,7,19,41,62,23,30,9
12562,7,19,14,118,27,80,11
12563,7,19,67,137,35,67,35
12564,7,19,17,22,9,11,2
12565,7,19,61,57,14,37,6
12566,7,19,102,67,18,36,13
12567,7,19,110,60,19,35,6
12568,7,19,108,49,15,23,11
12569,7,19,75,189,54,111,24
12570,7,19,73,118,35,71,12
12571,7,19,60,80,28,41,11
12572,7,19,68,47,12,21,14
12573,7,19,79,76,19,45,12
12574,7,19,121,66,15,33,18
12575,7,19,23,80,12,58,10
12576,7,19,42,85,20,54,11
12577,7,19,115,66,13,50,3
12578,7,19,52,169,47,99,23
12579,7,19,122,50,11,30,9
12580,7,19,1,52,15,37,0
12581,7,19,72,48,17,27,4
12582,7,19,109,78,26,41,11
12583,7,19,24,44,12,27,5
12584,7,19,81,60,13,39,8
12585,7,19,90,68,24,37,7
12586,7,19,112,36,11,22,3
12587,7,19,43,129,27,80,22
12588,7,19,84,41,15,23,3
12589,7,19,47,118,35,61,22
12590,7,19,77,63,18,34,11
12591,7,19,101,45,14,26,5
12592,7,19,83,67,16,37,14
12593,7,19,113,68,27,32,9
12594,7,19,120,80,17,38,25
12595,7,19,70,86,17,58,11
12596,7,19,69,51,22,23,6
12597,7,19,66,47,17,27,3
12598,7,19,114,93,22,48,23
12599,7,19,76,32,10,19,3
12600,7,19,63,65,13,37,15
12601,7,19,45,80,18,50,12
12602,7,19,106,69,19,34,16
12603,7,19,10,45,15,29,1
12604,7,19,78,32,10,18,4
12605,7,19,6,48,20,22,6
12606,7,19,5,46,13,28,5
12607,7,19,94,47,15,24,8
12608,7,19,40,126,43,71,12
12609,7,19,34,49,15,27,7
12610,7,19,32,82,14,52,16
12611,7,19,50,52,12,34,6
12612,7,19,25,76,19,49,8
12613,7,19,100,44,14,18,12
12614,7,19,18,76,21,46,9
12615,7,19,20,27,7,19,1
12616,7,19,111,25,7,13,5
12617,7,19,107,41,11,23,7
12618,7,19,30,55,13,37,5
12619,7,19,49,67,15,39,13
12620,7,19,88,44,16,24,4
12621,7,19,26,42,8,29,5
12622,7,19,123,21,3,11,7
12623,7,19,9,57,14,38,5
12624,7,19,104,57,15,35,7
12625,7,19,33,37,8,20,9
12626,7,19,62,72,21,41,10
12627,7,19,22,10,2,7,1
12628,7,20,44,130,37,74,19
12629,7,20,103,71,26,36,9
12630,7,20,28,51,7,32,12
12631,7,20,105,77,33,27,17
12632,7,20,13,62,25,33,4
12633,7,20,71,73,18,44,11
12634,7,20,7,32,11,14,7
12635,7,20,46,111,30,65,16
12636,7,20,48,84,24,53,7
12637,7,20,19,48,17,26,5
12638,7,20,41,70,27,39,4
12639,7,20,14,88,26,53,9
12640,7,20,67,119,41,56,22
12641,7,20,17,18,7,11,0
12642,7,20,61,57,20,29,8
12643,7,20,102,57,20,28,9
12644,7,20,110,65,20,35,10
12645,7,20,108,46,17,22,7
12646,7,20,75,188,61,104,23
12647,7,20,73,128,43,70,15
12648,7,20,60,78,16,53,9
12649,7,20,68,60,9,38,13
12650,7,20,79,79,24,42,13
12651,7,20,121,67,17,38,12
12652,7,20,23,80,12,59,9
12653,7,20,42,88,17,63,8
12654,7,20,115,73,15,44,14
12655,7,20,52,144,42,88,14
12656,7,20,122,48,8,21,19
12657,7,20,1,39,9,25,5
12658,7,20,72,47,18,23,6
12659,7,20,109,79,26,36,17
12660,7,20,24,49,9,32,8
12661,7,20,81,72,24,37,11
12662,7,20,90,53,13,29,11
12663,7,20,112,38,4,31,3
12664,7,20,43,155,43,92,20
12665,7,20,84,29,15,11,3
12666,7,20,47,101,29,58,14
12667,7,20,77,71,18,42,11
12668,7,20,101,57,17,27,13
12669,7,20,83,42,16,21,5
12670,7,20,113,89,29,54,6
12671,7,20,120,81,14,50,17
12672,7,20,70,100,25,61,14
12673,7,20,69,50,16,27,7
12674,7,20,66,37,8,24,5
12675,7,20,114,89,23,55,11
12676,7,20,76,28,7,20,1
12677,7,20,63,48,16,24,8
12678,7,20,45,92,21,60,11
12679,7,20,106,59,24,25,10
12680,7,20,10,26,6,16,4
12681,7,20,78,18,10,8,0
12682,7,20,6,37,13,20,4
12683,7,20,5,34,11,20,3
12684,7,20,94,33,5,21,7
12685,7,20,40,101,28,62,11
12686,7,20,34,36,7,24,5
12687,7,20,32,72,14,45,13
12688,7,20,50,42,8,31,3
12689,7,20,25,100,11,79,10
12690,7,20,100,28,11,10,7
12691,7,20,18,80,24,47,9
12692,7,20,20,32,6,19,7
12693,7,20,111,26,8,9,9
12694,7,20,107,54,23,23,8
12695,7,20,30,47,13,23,11
12696,7,20,49,66,17,43,6
12697,7,20,88,51,16,31,4
12698,7,20,26,36,6,27,3
12699,7,20,123,43,6,28,9
12700,7,20,9,47,10,32,5
12701,7,20,104,66,15,36,15
12702,7,20,33,40,7,27,6
12703,7,20,62,65,17,38,10
12704,7,20,22,10,3,6,1
12705,7,21,44,117,32,66,19
12706,7,21,103,85,28,34,23
12707,7,21,28,61,20,34,7
12708,7,21,105,75,31,28,16
12709,7,21,13,37,13,21,3
12710,7,21,71,60,14,42,4
12711,7,21,7,39,13,23,3
12712,7,21,46,103,31,56,16
12713,7,21,48,82,28,42,12
12714,7,21,19,36,13,16,7
12715,7,21,41,82,25,54,3
12716,7,21,14,80,31,44,5
12717,7,21,67,107,33,51,23
12718,7,21,17,14,3,9,2
12719,7,21,61,50,19,26,5
12720,7,21,102,62,17,33,12
12721,7,21,110,53,14,35,4
12722,7,21,108,59,22,25,12
12723,7,21,75,172,48,104,20
12724,7,21,73,113,33,62,18
12725,7,21,60,91,38,43,10
12726,7,21,68,53,13,29,11
12727,7,21,79,69,24,30,15
12728,7,21,121,57,12,40,5
12729,7,21,23,65,17,44,4
12730,7,21,42,75,23,44,8
12731,7,21,115,78,25,38,15
12732,7,21,52,113,21,77,15
12733,7,21,122,50,9,29,12
12734,7,21,1,32,10,21,1
12735,7,21,72,40,12,25,3
12736,7,21,109,63,23,32,8
12737,7,21,24,44,10,27,7
12738,7,21,81,77,28,38,11
12739,7,21,90,54,16,30,8
12740,7,21,112,40,8,23,9
12741,7,21,43,114,22,72,20
12742,7,21,84,36,12,16,8
12743,7,21,47,96,25,56,15
12744,7,21,77,68,20,44,4
12745,7,21,101,46,14,27,5
12746,7,21,83,64,25,30,9
12747,7,21,113,90,40,42,8
12748,7,21,120,69,13,39,17
12749,7,21,70,92,31,53,8
12750,7,21,69,40,15,20,5
12751,7,21,66,53,18,28,7
12752,7,21,114,72,17,38,17
12753,7,21,76,34,8,24,2
12754,7,21,63,65,17,41,7
12755,7,21,45,61,17,36,8
12756,7,21,106,61,17,31,13
12757,7,21,10,36,5,28,3
12758,7,21,78,30,11,16,3
12759,7,21,6,35,20,9,6
12760,7,21,5,26,9,16,1
12761,7,21,94,33,13,13,7
12762,7,21,40,134,24,95,15
12763,7,21,34,59,21,30,8
12764,7,21,32,93,23,60,10
12765,7,21,50,52,11,37,4
12766,7,21,25,75,20,47,8
12767,7,21,100,37,13,20,4
12768,7,21,18,50,20,24,6
12769,7,21,20,29,6,18,5
12770,7,21,111,17,7,8,2
12771,7,21,107,48,14,23,11
12772,7,21,30,33,8,19,6
12773,7,21,49,72,11,51,10
12774,7,21,88,55,15,31,9
12775,7,21,26,26,7,16,3
12776,7,21,123,24,5,11,8
12777,7,21,9,49,17,25,7
12778,7,21,104,53,17,26,10
12779,7,21,33,24,7,10,7
12780,7,21,62,60,19,31,10
12781,7,21,22,1,1,0,0
12782,7,22,44,107,25,72,10
12783,7,22,103,77,27,40,10
12784,7,22,28,40,11,19,10
12785,7,22,105,67,26,27,14
12786,7,22,13,52,21,27,4
12787,7,22,71,79,17,50,12
12788,7,22,7,35,9,22,4
12789,7,22,46,108,21,72,15
12790,7,22,48,90,23,57,10
12791,7,22,19,33,15,16,2
12792,7,22,41,59,18,37,4
12793,7,22,14,64,21,42,1
12794,7,22,67,120,41,59,20
12795,7,22,17,24,10,12,2
12796,7,22,61,40,12,24,4
12797,7,22,102,65,18,32,15
12798,7,22,110,45,18,20,7
12799,7,22,108,38,8,20,10
12800,7,22,75,164,52,85,27
12801,7,22,73,84,33,46,5
12802,7,22,60,73,26,37,10
12803,7,22,68,33,11,18,4
12804,7,22,79,69,26,35,8
12805,7,22,121,62,16,34,12
12806,7,22,23,66,15,44,7
12807,7,22,42,82,23,49,10
12808,7,22,115,91,26,57,8
12809,7,22,52,127,30,83,14
12810,7,22,122,42,11,25,6
12811,7,22,1,12,6,5,1
12812,7,22,72,38,11,22,5
12813,7,22,109,70,25,31,14
12814,7,22,24,34,7,23,4
12815,7,22,81,76,18,39,19
12816,7,22,90,59,26,30,3
12817,7,22,112,25,6,16,3
12818,7,22,43,143,33,98,12
12819,7,22,84,30,13,13,4
12820,7,22,47,123,40,68,15
12821,7,22,77,76,24,42,10
12822,7,22,101,43,21,12,10
12823,7,22,83,56,18,28,10
